博文内容,识别结果,id
/前天昨天和今天“其实天气不好也可以出去玩哦”本日记按照时间顺序：香港必胜客巨巨巨大的一客面试完去深圳湾公园骑车，湿地，海鸟和风车一样的花花，退潮后小鱼儿钻来钻去。从福田骑到蛇口，荒谬之处是哈啰运营区域居然不包括南山。我气晕到口出狂言口不择言“腾讯不就在南山吗！怎么可以不包括！” 朋友“有没有可能哈啰是阿里的” 外婆家真的是上海菜吗，怎么看着完全是改良版川菜，但好好吃，Chinese 食物天下第一天水围的日与夜今天是咖喱教主,"|0|0|0|0|0|
",696233
那些香港b佬在公众场合大声说话吵死我真的肏[微笑]  深圳·麦当劳(欢乐海岸得来速店) ,"|0|0|0|0|0|
",322524
一天之内去了伦敦和巴黎（不是:澳门巴黎人和伦敦人的建筑还原比例咱就是说比深圳世界之窗大了点一个冷知识，威尼斯人最低筹码8毛，又菜又爱玩的可冲[扯脸H]伦敦人里的芝乐坊味道好，分量足[鼓掌R]#香港科技大学#澳门伦敦人#澳门#澳门旅行#澳门威尼斯人#澳門倫敦人#大三巴#宝宝辅食The Hong Kong University of Science and Technology (香港科技大學),"|0|0|0|0|0|
",187843
#于震2dp[超话]# 3/26-深圳欢乐谷Last Dayyyyy～下次见！@于震2dp,"|0|0|0|0|0|
",387157
今天周六好不容易上了山7 89x9，C0M结果暴雨雷电，工作人员叫大家下山，一开始说免费车送大家下山，结果车来了就说老人小孩才可以上车，年轻人自己走下山，这样的不一致的区别服务态度，让我这辈子都不可能来梧桐山   ,"|0|0|0|0|1|
",696466
地址： 深圳南山区欢乐海岸时长：两小时费用： 288人民币 大人陪同不用费用 也可以请教练一对一或组团。教练费用100-200/小时场馆大体分两部分，一部分就是探洞，适合3岁以上7岁以下，另一部分是探洞?解密任务，适合大孩子。洞的攀爬难度不一，孩子爬得很开心，如果父母陪爬，相当耗体力！有个洞 就叫爸爸的噩梦，简单粗暴，直抒胸臆！[偷笑R]  如果孩子爬累了，就在入口海洋球滑梯玩！会二刷的遛娃地！,"|0|0|0|0|0|
",187929
从没进过的世界之窗 从早到晚,"|0|0|0|0|0|
",173480
#梧桐山 周末落汤鸡之行,"`|0|0|0|0|0|`
",13272
[跪了]求你了深圳。。把歡樂谷世界之窗東部華僑城拆了蓋迪士尼吧。。。 ,"|0|0|0|0|0|
",173390
真的好好看[哇][兔子][哈哈]  深圳·梧桐山风景名胜区-好汉坡,"|0|0|0|0|0|
",831160
十三年后，再游世界之窗  深圳·深圳世界之窗,"|0|0|0|0|0|
",6431
我永远爱深圳先mark梧桐山明年花海下一站桔钓沙 ,"|0|0|0|0|0|
",699440
4.1 23：00～4～2 11:46。第一次的夜爬就是这么疯狂深圳梧桐山真的很刺激，膝盖受不了，先发点照片啦，视频记录后面再补了。总的来说，翻过梧桐山，翻篇一个人。#深圳梧桐山# 心心念念的云海，在图九！ ,"|0|0|0|0|0|
",698600
去程：从梧桐山南的凌云道上山到电视塔，基本都是陡峭的阶梯，爬的腿发软。回程：从登云道下到莲塘，这条路好走很多，小朋友都可以走。,"|0|0|0|0|0|
",29214
后天开始放长假！ ！ ！我想要晴天！！！我要帶hwayu eva去世界之窗拍希臘風！！！！其實想帶三只但好像太多hhh会死 ,"|0|0|0|0|0|
",168715
昨天发的微博我删掉了，因为我发现我做不到翻篇，回到宿舍晚上我就又梦到她了。梧桐 这个名字对我来说确实是有着很特殊的含义，wyt给我说过她名字的由来。我这次选择和朋友夜爬梧桐山，其实很多一部分原因是我想在做这样一件疯狂的时候，能否彻底忘了她。在爬山的过程中真的很顺利，这对我来说很新奇，是我以前没体验过的快乐，一路颠簸，我真的很投入，这是我这一个月以来最开心的一晚！爬山累到我没有任何心思想其他的事情，甚至把自己来的初衷都忘了。但是当我回到我们一起生活过的宿舍时候，身体的疲惫加上一股脑涌上来的思绪让我倒头就睡，在我睡醒的那一刻已经是晚上八九点。我能清楚的感觉到难过，我的心里是空虚的，去狂欢去发泄都只是暂时的，我明明已经接受了我们分手的事实，可我还是很难过。这次登山的唯一收获就是：认识到了自己是一个过度重视感情的人。我既然没能把你翻篇，我就尝试着逃避吧，不再去做任何忘了你的尝试，在自己的生活里避开你,"|0|0|0|0|0|
",701031
#飞天娃娃[话题]# #网红气球[话题]# #飞天娃娃[话题]#,"|0|0|0|0|0|
",244469
深圳人才公园:深圳人才公园,"|0|0|0|0|0|
",169306
好久不以帅哥形象示人 深圳·欢乐海岸 ,"|0|0|0|0|0|
",326046
万物复苏的季节，春暖花开时节，一起享受大自然的气息吧，宅家里干嘛呢？#一起去爬山#男士穿搭#深圳梧桐山#梅沙尖日出#深圳爬山#爬山#爬山日记,"|0|0|0|0|0|
",29018
打卡歡樂海岸和大沖萬象天地自動棉花糖帶給孩子們一頓新鮮感，然後就22塊錢的棉花糖吃了5塊錢的份量[允悲][允悲]剩下的就到垃圾桶[允悲][允悲]又是腿斷的一天反正就是在一個既熟悉又陌生的城市閒逛[笑cry][笑cry],"|0|0|0|0|0|
",699474
学校咖啡店的咖啡和牛角包街市的豪大大！（盐酥鸡排香香哦～终于看到一家玛莎猪（没舍得买哈哈哈fiveguys的double cheese 牛肉堡和大号薯条！断货的惠康娃娃深圳的牛煲、潮汕粉粿、终于吃上的塔斯汀（此刻觉得九块钱汉堡完胜九十四汉堡哈哈哈哈哈没喝成喜欢的瑞幸深圳湾公园的fafa （是真的好大，沿海公园，对面是HK，还在家里的群里问姐姐们：对面的朋友们你们好吗哈哈哈带回家的鲍师傅（泸溪河桃酥好吃是真的,"|0|0|0|0|0|
",699980
[春遊家族][春遊家族] ,"|0|0|0|0|0|
",701071
周末深圳世界之窗歌声渺渺，人头涌涌，魂也缠绵，梦也缠绵，车水马龙。    深圳·深圳世界之窗,"|0|1|0|0|0|
",6442
有今晚夜爬的伙伴吗dddd#夜爬#梧桐山,"|0|0|0|0|0|
",29534
香港屯門·正宗泰式料理平价又美味:正宗泰式料理平价又美味·泰雅 (屯门)滋味二人餐 $178 主食任选雨款(A-I及汤面）泰式烧猪颈肉饭 -炭香四溢的泰式烧猪颈肉  烤猪颈肉Q弹带点脆度，再配上泰式酸辣汁，风味绝佳。 泰式甲抛炒肉碎饭 - 肉碎份量很多，铺上用九层塔炒好的肉碎和豆角，香气和镬气十足 小食一款（炸虾饼2件或炸春卷4件） 炸春卷 -即叫即炸，热腾腾出炉外酥里嫩，里面馅料是虾肉，虾肉味香浓。 串烧半打（鸡/牛/猪）猪鸡牛我各要了两串，满满的炭香味，配上秘制的泰式酸辣汁，沙嗲汁等。个人最喜欢是牛肉，肉质非常软嫩juicy，一口咬下去满满牛肉香。饮品两款樽装椰青水泰式椰汁冰♀ 平价又美味 ，上菜速度也很快，菜单选择种类繁多，还有芒果糯米饭，冬阴功等等。另外还有学生餐提供。 地址：屯门乡事会路112-140号雅都商场1楼S66号铺#香港打卡#香港探店#美食#泰式料理#平价#泰国菜#温泉酒店#深圳欢乐谷#清远旅行#和闺蜜一起旅行#香港生活#香港美食#屯门#香港屯门#香港屯门美食#香港房子,"|0|0|0|0|0|
",169271
地铁上迅速决定了今下午安排 华强北 然后去欢乐海岸看日落 喜茶lab不知道有没有蛋糕买 没有就随便买一杯 最后找一个附近的盒马买点水果 然后回港 ,"|0|0|0|0|0|
",701419
演艺公园 我地[举手] 哇 人地有台有凳有野食 我地只有臭臭地噶海风。。M+博物馆d金器 我地[摊手] get唔到 好重再黎HK 我地[摊手] 9巴系咩 咁早冇车 下次唔想再过大海。。爱文生 我地[跪了] 好多人。。但冇大家讲噶咁好吃梧桐山 我地[揣手] 2点上山 8点仲系山里边开电筒扶住围栏爬落山 三大峰全部行晒 小梧桐 豆腐头 大梧桐 第一次山顶云从面上飘过 有人半夜上山等日出有人打帐篷过夜ENDING  香港·香港故宫文化博物馆,"|0|1|0|0|0|
",701980
两个人从深圳去香港玩一天，全部费用加起来500元！?不过是真的好嗨累 ，比爬梧桐山都累……??早上从深圳罗湖出发坐地铁到铜锣湾吃吃逛逛?然后去中环看看繁华的街市以及摩天轮?旁边就是天星码头，直接坐船到对面的尖沙咀?晚上从尖沙咀坐双层巴士到旺角吃吃逛逛?最后从旺角回深圳荣记粉面 90HKD辉记紫菜河粉 1004HKD鱼丸、碗仔翅  40HKD肥姐小吃 40HKD大便慕斯  60HKD买点零食回家  80HKD全程路费  ≈100HKD两个人整一天合计约500元很充实、很累，就像整了出“铁人三项”。#打卡#拍照#旅游#吃喝玩乐#攻略#周末去哪儿#香港#笔记灵感,"|0|1|0|0|0|
",28811
香港维多利亚港一日游之  维港白+黑 走一波[吐舌头H]#香港,"|0|0|0|0|0|
",241336
春遊梧桐  深圳·梧桐山 ,"|0|0|0|0|0|
",838406
参加今天下午举办的 “2023年佛山市招才引智高校行（香港站）” ，认识各大企业于佛山提供的岗位，并与佛山学子见面！毋须报名，携带简历到场参加即可！日期及时间：今天15.00至17.00地点：香港康得思酒店,"|0|0|0|0|0|
",703005
我宣傳最醜的證件照是世界之窗的年票照片[跪了] ,"|0|0|0|0|0|
",185292
去了深圳世界之窗简直是一把回忆杀真的很羡慕很羡慕在英国留学的同学们了   放假全部都是欧洲行  匈牙利西班牙荷兰挪威….都是我想去的不像hk留学的大家  复活节假期简直就是输送东南亚和日韩上次reading week本来想去土耳其的，结果一搜机票11.5个小时，直接劝退[泪][泪]毕业旅行一定要爽玩 ,"|0|0|0|0|0|
",185291
#到底啥是针不戳#：v[钱]：：：  深圳·梧桐山 ,"|0|0|0|0|0|
",837279
@白箱自修室 超级无敌好看的骨仪仗！很西幻很童话愛死了[憧憬][憧憬]黑毛是 @Echo的手作 眼都是 @煎鱼饼饼 妆是@ 肉汤圆技师  @ Sango三九 （妆面就不真艾特了，要不感覺大家要被我煩死[笑cry]世界之窗真的好好拍尤其適合4分#bjd私养[超话]##bjd[超话]##fl rin##fairylandbjd[超话]##bjd摄影#,"|0|0|0|0|0|
",185315
Week 32?4.3-4.91?? 又吃到好吃的餐厅了！沙拉真的yyds?2?? 第一次坐高铁去深圳?3?? 每次来深圳都必喝Blueglass?4?? 感觉放了等于没放系列…没啥香味捏…5?? 我好喜欢深圳湾公园?6?? 光线好的时候就想自拍一百张?7?? 安达仕的鹅肝慕斯太好吃了 我怒吃四个?8?? 今日份ootd?#留学plog#上学日记#日常碎片PLOG#日常plog#香港大學#香港留学#香港留学生活#香港生活#香港读研,"|0|0|0|0|0|
",66969
学校组织春游，竟然是深圳湾公园。。缴费十元。春游完了老师问林以恒可否自己走回家，那当然可以了，很多年前这货都认识路了。 ,"|0|0|0|0|0|
",705828
我就知道在内地坚决不能用google map[困] ,"|0|0|0|0|0|
",185184
2023 4月9号也怕深圳第一峰…梧桐山 ,"|0|0|0|0|0|
",702598
客單展示 @浮游丛纪 買裙不很快哦[鼓掌]我終於去了傳說中的世界之窗，真的挺好[哇]新nana一到家就被我拉去工作了嘻嘻Volks Nana + Volks 眠Lo + Volks SDgr ,"|0|0|0|0|0|
",185312
路線：深外高中站C出口 ?? 秀桐道 ?? 天池 ?? 梧桐山(大梧桐，海拔944米) ?? 好漢坡 ?? 十里杜鵑 ?? 蝴蝶谷 ?? 豆腐頭(海拔706米) ?? 深圳電視塔 ?? 凌雲道 ?? 地鐵梧桐南站 完 (10公里)#香港生活日常#香港行山好去處#深圳梧桐山#梧桐山秀桐道#天池#大梧桐#好漢坡#蝴蝶谷#豆腐頭#小梧桐#深圳電視塔#登雲道#蓮塘口岸#十里杜鵑#倚天徑,"|0|0|0|0|0|
",103373
[叹气R][叹气R][叹气R]#深圳湾#打鸟,"|0|0|0|0|0|
",105962
zyq让我猜她在哪我说“世界之窗” ,"|0|0|0|0|0|
",185270
现在深深地觉着，能安安静静心无旁骛地写一段时间论文，就是最大的幸福...........可惜年岁渐长，似乎生活琐事越来越多，难以安静下来。我甚至有点怀念去年年初香港WFH的时期，除了超市偶尔菜肉断供，其它时间都不受打扰...........正如Tanya和小老板所言，postdoc时期是最幸福的.....[微风][微风][微风]  深圳·深圳湾公园,"|0|0|0|0|0|
",837005
別因为太过在意别人的看法而让自己活得畏首畏尾，无论你做得多好多棒，还是会有人不满意的！所以做好自己喜欢的事就好！自己怎样的人自己懂就好！过好自己的日子，因为好坏甜苦都是自己承担及感受！不需向谁解释或期盼谁来了解！人生路上对你好的人、陪伴你的人都要好好珍惜！离开你的、擦肩而过的都是过客！别让他人的目光替你过完自己的一生！#随手拍##记录春日浪漫#,"|0|0|0|0|0|
",390089
梧桐山、深圳湾、东部海边周末人满为患错峰出行才能宁静的Hea  深圳·梧桐山 ,"|0|1|0|0|0|
",837270
深圳快閃遊，这次從福田口岸出發，前往卓悅匯行街加午餐，由福田去10分鐘就到，非常之快，然後在商場遊一圈看看有什麼想吃，最後選了港丽吃了一個蝦湯烩飯，等了很久才上菜，但飯是非常熱，而且蝦味濃配料足，是值得等，慢功出好食物[干饭人]。然後經過很多玩具店看見初代宝可夢，價錢合理超想買，可惜我睡房沒位放。最後去世界之窗站位於益田廣場的高達店，沒記錯全球有三間分，的日本橫濱，上海和第三分店深圳[打call]。超正，不用坐飛机也可以看到很多限定模型產品[赢牛奶]，不停拍照，不願走。最後入手了一個限定模型[彩虹屁]。然後開心回程返HK。,"|0|0|0|0|0|
",185301
#岑先生[超话]#夜爬  深圳·梧桐山 ,"|0|0|0|0|0|
",836647
深圳时装周 | 下班新生活 下班跟随时尚潮流深圳秀场走起来～ 深圳... 戳我看完整笔记>>http://t.cn/A6Nffw3U (更多 @Atrial sensing 的笔记内容都在@小红书 立刻下载 APP：http://t.cn/RPTJCEp) ,"|0|0|0|0|0|
",389904
#深圳[超话]#2023年2月10日 - 我放工后自己一个人前往深圳一天游，拍摄深圳交通和美食。（2）#粤港澳大湾区#  深圳·深圳世界之窗,"|0|0|0|0|0|
",16433
#深圳[超话]#2023年2月15日 - 我放工后自己一个人前往深圳一天游，拍摄深圳交通和街景。#粤港澳大湾区#  深圳,"|0|0|0|0|0|
",185170
#深圳欢乐谷##深圳世界之窗# 在深圳玩儿一波 又回香港赶论文了[泪][泪][泪][泪]  深圳·深圳欢乐谷 ,"|0|0|0|0|0|
",185266
4.21号有没有姐妹去深圳湾公园溜达的 不口嗨 性格好 本人性格豪爽a钱快,"|0|0|0|0|0|
",66305
#深圳##深圳锦绣中华民俗村#,"|0|0|0|0|0|
",392305
